ID,Status,Title,Label,Security-Label,Url,PatchUrl
60715,closed,IDLE configuration file: blank height and width fields trip up IDLE,"type-bug,expert-IDLE", ,https://api.github.com/repos/python/cpython/issues/60715, 
60708,closed,IDLE - fatal error when opening a file with certain tokenizing errors,"type-bug,expert-IDLE", ,https://api.github.com/repos/python/cpython/issues/60708, 
60703,closed,CLI option for isolated mode,"type-security,interpreter-core",security,https://api.github.com/repos/python/cpython/issues/60703, 
60702,closed,Unwanted link between volatile and shelve storage,"type-bug,OS-windows", ,https://api.github.com/repos/python/cpython/issues/60702, 
60695,closed,IDLE and except: raise from,"type-bug,expert-IDLE", ,https://api.github.com/repos/python/cpython/issues/60695, 
60693,closed,importlib find_loader returns a loader for a non existent module,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60693, 
60688,closed,pydoc generates invalid docs.python.org link for xml.etree.ElementTree and other modules,"type-bug,tests", ,https://api.github.com/repos/python/cpython/issues/60688, 
60686,closed,pdb.set_trace() clobbering traceback on error,"type-bug,3.8,3.7", ,https://api.github.com/repos/python/cpython/issues/60686, 
60684,closed,"pyvenv 3.3 fails to create symlinks for <virtualenv>/local/{bin, lib} to <virtualenv>/{bin, lib}","type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60684, 
60682,closed,Fix division in tabnanny,"type-bug,stdlib,easy", ,https://api.github.com/repos/python/cpython/issues/60682, 
60680,closed,Trailing spaces in pretty-printed JSON,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60680, 
60673,closed,Exceptions raised by Fraction() different from those raised by int(),"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60673, 
60672,closed,argparse only supports iterable choices,"type-bug,stdlib,easy,3.9,3.8", ,https://api.github.com/repos/python/cpython/issues/60672, 
60671,closed,frozen importlib required for extending Python interpreter not public,type-bug, ,https://api.github.com/repos/python/cpython/issues/60671, 
60670,closed,register command forgets password if no config file is created,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60670, 
60668,closed,urllib.request: opener not resetting content-length,type-bug, ,https://api.github.com/repos/python/cpython/issues/60668, 
60667,closed,testConnectTimeout of test_timeout TCPTimeoutTestCasefailures fails intermittently,"type-bug,tests", ,https://api.github.com/repos/python/cpython/issues/60667, 
60665,closed,wave module: wrong integer format,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60665, 
60664,closed,Strange results for floor division ("//") with non-integer divisors,type-bug, ,https://api.github.com/repos/python/cpython/issues/60664, 
60663,closed,sys.stdout.write printing length of string,type-bug, ,https://api.github.com/repos/python/cpython/issues/60663, 
60662,closed,subprocess.py throw "The handle is invalid" error on duplicating the STD_INPUT_HANDLE,"type-bug,OS-windows", ,https://api.github.com/repos/python/cpython/issues/60662, 
60660,closed,UnicodeDecodeError thrown for 'encode' operation on string,"type-bug,expert-unicode", ,https://api.github.com/repos/python/cpython/issues/60660, 
60658,closed,Mostly for discussion: _winapi as builtin for bootstrapping distutils.,type-bug, ,https://api.github.com/repos/python/cpython/issues/60658, 
60657,closed,Inconsistent dead weakref equality,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60657, 
60654,closed,test_missing_localfile masks problems in urlopen,"type-bug,tests", ,https://api.github.com/repos/python/cpython/issues/60654, 
60652,closed,'module' object has no attribute 'font' when "import tkinter" only.,"type-bug,expert-tkinter", ,https://api.github.com/repos/python/cpython/issues/60652, 
60639,closed,Python 3 doc link to Python 2 FAQ,"type-bug,docs", ,https://api.github.com/repos/python/cpython/issues/60639, 
60638,closed,SocketServer call shutdown in the wrong way,type-bug, ,https://api.github.com/repos/python/cpython/issues/60638, 
60635,closed,CDecimal disregards subclass passed into __new__ when value argument is an instance of Decimal,type-bug, ,https://api.github.com/repos/python/cpython/issues/60635, 
60630,closed,RoundUp signature removal test (please ignore),type-bug, ,https://api.github.com/repos/python/cpython/issues/60630, 
60629,closed,"minidom replaceChild(new_child, old_child) removes new_child even if in another document","type-bug,expert-XML", ,https://api.github.com/repos/python/cpython/issues/60629, 
60626,closed,Decimal constants should be the same for py & c module versions,"type-bug,extension-modules", ,https://api.github.com/repos/python/cpython/issues/60626, 
60625,closed,importlib.machinery.ExtensionFileLoader cannot load several modules from the same shared object,"type-bug,extension-modules", ,https://api.github.com/repos/python/cpython/issues/60625, 
60623,closed,email.message._headers is a list,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60623, 
60621,closed,Integer converted in tuple without request,"type-bug,expert-IDLE", ,https://api.github.com/repos/python/cpython/issues/60621, 
60619,closed,eventlet.monkey_patch() breaks subprocess.Popen on Windows,"type-bug,interpreter-core,stdlib,expert-IO", ,https://api.github.com/repos/python/cpython/issues/60619, 
60615,closed,zlib.Decompress.decompress() retains pointer to input buffer without acquiring reference to it,type-bug, ,https://api.github.com/repos/python/cpython/issues/60615, 
60613,closed,urlretrieve regression: first call returns block size as 0,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60613, 
60608,closed,Uses of PyLong_FromLong that don't check for errors,"type-bug,extension-modules", ,https://api.github.com/repos/python/cpython/issues/60608, 
60607,closed,update distutils docs to say that maintainer replaces author,"type-bug,docs,stdlib,easy", ,https://api.github.com/repos/python/cpython/issues/60607, 
60606,closed,range slicing swallows exceptions from __index__ methods.,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/60606, 
60604,closed,update default PyPI behavior in docs re: listing versions,"type-bug,docs,stdlib,easy", ,https://api.github.com/repos/python/cpython/issues/60604, 
60603,closed,argparse: append action with default list adds to list instead of overriding,"type-bug,docs,stdlib,3.10,3.9,3.8", ,https://api.github.com/repos/python/cpython/issues/60603, 
60600,closed,Importing ctypes.wintypes on Linux gives a ValueError instead of an ImportError,"type-bug,expert-ctypes,3.10,3.9,3.8", ,https://api.github.com/repos/python/cpython/issues/60600, 
60599,closed,"Documentation claims that PySequence_Fast returns a tuple, when it actually returns a list.","type-bug,docs", ,https://api.github.com/repos/python/cpython/issues/60599, 
60597,closed,typo in pkgutil.py,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60597, 
60596,closed,[doc] import crashes on circular imports in ext modules,"type-bug,docs,interpreter-core,3.11,easy,3.10,3.9",crash,https://api.github.com/repos/python/cpython/issues/60596, 
60592,closed,Urllib screws up capitalization in "User-Agent" HTTP Header,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60592, 
60591,closed,test_cmd_line_script failures,"type-bug,tests", ,https://api.github.com/repos/python/cpython/issues/60591, 
60588,closed,import.c doesn't handle EOFError from PyMarshal_Read*,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/60588, 
60587,closed,Python 3.3 Permission Error with User Library on Windows,"type-bug,OS-windows",permission,https://api.github.com/repos/python/cpython/issues/60587, 
60578,closed,ConfigParser: Passing a semicolon as a value,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60578, 
60577,closed,Recursion error comparing set() and collections.Set instances,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60577, 
60573,closed,Global PyTypeObjects not initialized with PyType_Ready(...),"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/60573, 
60572,closed,error when logging message,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60572, 
60569,closed,IDLE for Windows 8,"type-bug,OS-windows,expert-IDLE,expert-installation", ,https://api.github.com/repos/python/cpython/issues/60569, 
60568,closed,datetime.strftime and locale.getdefaultlocale conflict on Windows ?,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60568, 
60566,closed,_LegalCharsPatt in cookies.py includes illegal characters,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60566, 
60565,closed,HTTPS/TLS Problem in Python 3.3,"type-bug,OS-windows,stdlib", ,https://api.github.com/repos/python/cpython/issues/60565, 
60564,closed,argparse: comma in metavar causes assertion failure when formatting long usage message,"type-bug,stdlib",assert fail,https://api.github.com/repos/python/cpython/issues/60564, 
60563,closed,can't print figures 08 and 09,type-bug, ,https://api.github.com/repos/python/cpython/issues/60563, 
60561,closed,SSLSocket created from SSLContext.wrap_socket doesn't include cert/keyfile,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60561, 
60560,closed,cjson dose not decode \/ properly,type-bug, ,https://api.github.com/repos/python/cpython/issues/60560, 
60559,closed,inspect.getcomments() does not work in the interactive shell,"type-bug,docs,stdlib,easy,3.7", ,https://api.github.com/repos/python/cpython/issues/60559, 
60554,closed,zlib.Decompress.decompress() after EOF discards existing value of unused_data,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60554, 
60550,closed,maximum recursion installing readline package,"type-bug,stdlib,build", ,https://api.github.com/repos/python/cpython/issues/60550, 
60549,closed,dict.fromkeys() assumes 'self' is empty,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/60549, 
60544,closed,Decoding error due to byte-compiling venv scripts at install time,"type-bug,expert-installation", ,https://api.github.com/repos/python/cpython/issues/60544, 
60542,closed,pysnmp/asyncore - timeout ineffective?,type-bug, ,https://api.github.com/repos/python/cpython/issues/60542, 
60540,closed,Check input in surrogatepass error handler,"type-bug,interpreter-core,expert-unicode", ,https://api.github.com/repos/python/cpython/issues/60540, 
60539,closed,Integer overflow in unicode-escape decoder,"type-bug,interpreter-core,expert-unicode",integer overflow,https://api.github.com/repos/python/cpython/issues/60539, 
60527,closed,Wrong C API documentation for locale encoding,"type-bug,docs,expert-unicode", ,https://api.github.com/repos/python/cpython/issues/60527, 
60526,closed,time.tzname on Python 3.3.0 for Windows is decoded by wrong encoding,"type-bug,OS-windows,extension-modules", ,https://api.github.com/repos/python/cpython/issues/60526, 
60523,closed,optional comma inside function argument list triggers syntax error,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/60523, 
60511,closed,multiprocess.pool.map_async callables not working,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60511, 
60510,closed,Multiple error line for unknown command line parameter,"type-bug,interpreter-core,easy", ,https://api.github.com/repos/python/cpython/issues/60510, 
60505,closed,localhost() and thishost() in urllib/request.py,type-bug, ,https://api.github.com/repos/python/cpython/issues/60505, 
60504,closed,Windows raises ValueError for file:///file/not/exists instead of URLError,"type-bug,easy", ,https://api.github.com/repos/python/cpython/issues/60504, 
60502,closed,httplib.HTTPResponse.read could potentially leave the socket opened forever,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60502, 
60501,closed,make csv.DictReader.__init__ use self.fieldnames,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60501, 
60500,closed,Patch to fix building on Win32/64 under VS 2010,"type-bug,OS-windows,stdlib", ,https://api.github.com/repos/python/cpython/issues/60500, 
60497,closed,curses.ungetch raises OverflowError when given -1,"type-bug,stdlib",integer overflow,https://api.github.com/repos/python/cpython/issues/60497, 
60491,closed,Sporadic test_utime() failures on Solaris,type-bug, ,https://api.github.com/repos/python/cpython/issues/60491, 
60487,closed,ctypes.util.find_library does not find all DLLs anymore,"type-bug,OS-windows,expert-ctypes", ,https://api.github.com/repos/python/cpython/issues/60487, 
60484,closed,Inconsistency with PyLong_FromVoidPtr() and PyLong_AsVoidPtr(),"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/60484, 
60480,closed,OrderedDict constructor do not keep items order,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60480, 
60477,closed,f.tell() returning negative number on Windows build,"type-bug,docs,expert-IO", ,https://api.github.com/repos/python/cpython/issues/60477, 
60475,closed,weird dual behavior with changing __qualname__; different values observed through attribute and descriptor,"type-bug,interpreter-core",hang,https://api.github.com/repos/python/cpython/issues/60475, 
60474,closed,urllib hangs when closing connection,"type-bug,stdlib",hang,https://api.github.com/repos/python/cpython/issues/60474, 
60473,closed,multiprocessing.Queue uses select(),"type-bug,expert-IO", ,https://api.github.com/repos/python/cpython/issues/60473, 
60472,closed,dir(closure) does not find __dir__,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/60472, 
60471,closed,order of decorators @abstractmethod and @classmethod is significant (is not documented to be in @abstractclassmethod which advises their combined use),"type-bug,docs,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/60471, 
60469,closed,Code sample does not collapse correctly,"type-bug,docs", ,https://api.github.com/repos/python/cpython/issues/60469, 
60468,closed,test_logging failure on Windows 7 buildbot,"type-bug,tests,stdlib", ,https://api.github.com/repos/python/cpython/issues/60468, 
60466,closed,"srcdir != builddir builds fail, if hg is not installed","type-bug,build", ,https://api.github.com/repos/python/cpython/issues/60466, 
60465,closed,Fix bare excepts in various places in std lib,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60465, 
60463,closed,Replace exec() in test.regrtest with __import__,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60463, 
60462,closed,test_local.TestEnUSCollection failures on Solaris 10,"type-bug,extension-modules,3.7", ,https://api.github.com/repos/python/cpython/issues/60462, 
60459,closed,subrocess.Popen needs /bin/sh but Android only has /system/bin/sh,"type-bug,stdlib,3.7", ,https://api.github.com/repos/python/cpython/issues/60459, 
60456,closed,bytes and bytearray methods are undocumented,"type-bug,docs", ,https://api.github.com/repos/python/cpython/issues/60456, 
60453,closed,unicode name accepts a punctuation glyph,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/60453, 
60452,closed,"Security bug in tkinter allows for untrusted, arbitrary code execution.","type-security,expert-tkinter,release-blocker",security,https://api.github.com/repos/python/cpython/issues/60452, 
60450,closed,Multiprocessing infinite loop on Windows,"type-bug,OS-windows",infinite loop,https://api.github.com/repos/python/cpython/issues/60450, 
60449,closed,Update html.entities.html5 dictionary and parseentities.py,"type-bug,stdlib,deferred-blocker", ,https://api.github.com/repos/python/cpython/issues/60449, 
60437,closed,IDLE: conceptual problems with *Class browser*,"type-bug,expert-IDLE", ,https://api.github.com/repos/python/cpython/issues/60437, 
60435,closed,pickle persistent_id return value,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60435, 
60433,closed,Demo *redemo.py* lacking in Windows installation,"type-bug,OS-windows,expert-installation,easy", ,https://api.github.com/repos/python/cpython/issues/60433, 
60428,closed,tokenize.untokenize() misbehaves when moved to "compatiblity mode","type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60428, 
60425,closed,tokenize.untokenize() "compat" mode misses the encoding when using an iterator,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60425, 
60424,closed,wsgiref does not call close() on iterable response,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60424, 
60422,closed,Python launcher does not support unicode characters,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/60422, 
60420,closed,Arithmetic operations with NULL,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/60420, 
60412,closed,getaddrinfo returns wrong results if IPv6 is disabled,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60412, 
60408,closed,"PyBuffer_FillInfo returns 'B' buffer, whose behavior has changed w.r.t. 3.1/3.2",type-bug,hang,https://api.github.com/repos/python/cpython/issues/60408, 
60406,closed,sys.path[0] security issues,"type-security,interpreter-core,3.10,3.9,3.8,3.7",security,https://api.github.com/repos/python/cpython/issues/60406, 
60405,closed,socket.gethostbyname incorrectly parses ip,"type-bug,stdlib,extension-modules", ,https://api.github.com/repos/python/cpython/issues/60405, 
60401,closed,Several small errors in winreg documentation,"type-bug,docs,OS-windows", ,https://api.github.com/repos/python/cpython/issues/60401, 
60398,closed,imp.load_dynamic imports wrong module when called several times on a multi-module .so,"type-bug,docs,easy", ,https://api.github.com/repos/python/cpython/issues/60398, 
60396,closed,ctypes - documentation example,"type-bug,expert-ctypes", ,https://api.github.com/repos/python/cpython/issues/60396, 
60394,closed,Misleading warning in random module docs,"docs,type-security",security,https://api.github.com/repos/python/cpython/issues/60394, 
60391,closed,incoming.irker hook raised an exception: [Errno 111] Connection refused,type-bug, ,https://api.github.com/repos/python/cpython/issues/60391, 
60390,closed,shlex bug?,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60390, 
60388,closed,Attack against the pseudorandom number generator,"type-security,stdlib",security,https://api.github.com/repos/python/cpython/issues/60388, 
60387,closed,ZipExtFile object close without file handle closed,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60387, 
60386,closed,readline: Wrong tab completion scope indices in Unicode terminals,"type-bug,stdlib,expert-unicode", ,https://api.github.com/repos/python/cpython/issues/60386, 
60385,closed,cookielib.http2time raises ValueError for invalid date.,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60385, 
60384,closed,cannot quit pdb when there is a syntax error in the debuggee (must kill it),"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60384, 
60383,closed,hashlib.md5 / json inconsistency,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/60383, 
60380,closed,platform.platform() identifies Windows 8 as post2008Server,"type-bug,OS-windows,stdlib", ,https://api.github.com/repos/python/cpython/issues/60380, 
60377,closed,Wrong offset on SyntaxError when identifier contains non-ascii characters,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/60377, 
60374,closed,remove Linux skip from test_subprocess's test_executable() test,"type-bug,tests,stdlib", ,https://api.github.com/repos/python/cpython/issues/60374, 
60373,closed,ctypes.WinError() confuses errno with winerror,type-bug, ,https://api.github.com/repos/python/cpython/issues/60373, 
60371,closed,Allow printing of str-derived classes,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60371, 
60369,closed,sched.scheduler.run() blocks scheduler,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60369, 
60368,closed,there is no easy way to force unittest.main to use stdout rather than stderr,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60368, 
60367,closed,Wrong name in Lib/pkgutil.py:iter_importers,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60367, 
60365,closed,broken link to Visual Studio 2008 in devguide,"type-bug,docs,easy", ,https://api.github.com/repos/python/cpython/issues/60365, 
60364,closed,subclassing types.SimpleNamespace does not work,type-bug, ,https://api.github.com/repos/python/cpython/issues/60364, 
60362,closed,sporadic test_multiprocessing failure,"type-bug,tests,stdlib", ,https://api.github.com/repos/python/cpython/issues/60362, 
60361,closed,Irrelevant references to Misc/News,"type-bug,docs", ,https://api.github.com/repos/python/cpython/issues/60361, 
60358,closed,Some minor doc fixes in Doc/library,"type-bug,docs", ,https://api.github.com/repos/python/cpython/issues/60358, 
60356,closed,Trailing whitespace makes tokenize.generate_tokens pathological,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60356, 
60355,closed,Deferred KeyboardInterrupt in interactive mode,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/60355, 
60349,closed,Abort in _csv module,"type-bug,extension-modules,release-blocker", ,https://api.github.com/repos/python/cpython/issues/60349, 
60348,closed,misleading sentence in reference/import,"type-bug,docs", ,https://api.github.com/repos/python/cpython/issues/60348, 
60345,closed,Possible simplification for old-style exception handling code in stdlib,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60345, 
60344,closed,subprocess.Popen the os.close calls in _execute_child can raise an EBADF exception,type-bug, ,https://api.github.com/repos/python/cpython/issues/60344, 
60343,closed,Python 3.3 fails when starting from read-only FS,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60343, 
60337,closed,asyncore.dispatcher.recv doesn't handle EAGAIN / EWOULDBLOCK,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60337, 
60336,closed,ctypes incorrectly encodes .format attribute of memory views,"type-bug,expert-ctypes", ,https://api.github.com/repos/python/cpython/issues/60336, 
60335,closed,Pylauncher is being installed in Windows system folder,"type-bug,OS-windows", ,https://api.github.com/repos/python/cpython/issues/60335, 
60329,closed,open accepts arbitrary mode strings as long as they contain U,"type-bug,expert-IO", ,https://api.github.com/repos/python/cpython/issues/60329, 
60323,closed,Python 2.7 _socket DLL import error on Windows Vista,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60323, 
60320,closed,Can not install C extension modules to inside a venv on Python 3.3.0 for Win32,"type-bug,OS-windows,stdlib", ,https://api.github.com/repos/python/cpython/issues/60320, 
60318,closed,incorrect path in subprocess.Popen() FileNotFoundError message,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60318, 
60316,closed,platform.architecture does not correctly escape argument to /usr/bin/file,"type-security,stdlib",security,https://api.github.com/repos/python/cpython/issues/60316, 
60315,closed,Python 2.7.3 Windows MSI installer installs the VC++ 9 dlls directly to WinSxS folder,"type-bug,OS-windows,expert-installation", ,https://api.github.com/repos/python/cpython/issues/60315, 
60313,closed,"urllib2.urlopen throws HTTP Error in python 2.7.2, 2.7.3, but not in python 2.7",type-bug, ,https://api.github.com/repos/python/cpython/issues/60313, 
60312,closed,Include maintainer information in register/upload,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60312, 
60311,closed,distutils2.version doesn't str() "1.0.post1" correctly,type-bug, ,https://api.github.com/repos/python/cpython/issues/60311, 
60309,closed,Pass read only FD to signal.set_wakeup_fd,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60309, 
60307,closed,"sys.stdin.readline 'unsupported' (IDLE 2.7.3, Win7, pythonw)","type-bug,OS-windows,expert-IDLE", ,https://api.github.com/repos/python/cpython/issues/60307, 
60306,closed,uuid._netbios_getnode() is outdated,"type-bug,OS-windows,stdlib", ,https://api.github.com/repos/python/cpython/issues/60306, 
60300,closed,Get rid of dangerous integer overflow tricks,"type-bug,interpreter-core,extension-modules",integer overflow,https://api.github.com/repos/python/cpython/issues/60300, 
60298,closed,Tuple extraction in a lambda isn't supported by 2to3,"type-bug,3.10,3.9,3.8,expert-2to3", ,https://api.github.com/repos/python/cpython/issues/60298, 
60297,closed,Documentation: links to 3.3,"type-bug,docs", ,https://api.github.com/repos/python/cpython/issues/60297, 
60296,closed,test_recursion_limit in test_threading fails on Mac OS X in 3.2,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60296, 
60286,closed,xml.etree.ElementTree.tostringlist does not conform to its documentation,"type-bug,docs,expert-XML", ,https://api.github.com/repos/python/cpython/issues/60286, 
60284,closed,test_decimal causes other tests to fail with LC_ALL=fr_FR,"type-bug,tests", ,https://api.github.com/repos/python/cpython/issues/60284, 
60282,closed,"Calendar.leapdays(y1,y2) bug","type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60282, 
60280,closed,xml.etree.ElementTree.Element is no longer pickleable,"type-bug,stdlib,extension-modules,release-blocker,expert-XML", ,https://api.github.com/repos/python/cpython/issues/60280, 
60278,closed,"Bad error message in os.rename, os.link, and os.symlink","type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60278, 
60272,closed,"with statement executes type(obj).__exit__ rather than getattr(obj,""__exit__"")","type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60272, 
60271,closed,UAC prompt for installation shows temporary file name,"type-bug,expert-installation", ,https://api.github.com/repos/python/cpython/issues/60271, 
60270,closed,Truncated POST data in CGI script on Windows 7,"type-bug,OS-windows,stdlib", ,https://api.github.com/repos/python/cpython/issues/60270, 
60269,closed,setup.py: passing --prefix=/ makes --root ignored,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60269, 
60268,closed,"unittest -m claims executable is ""python"", not ""python3""","type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60268, 
60267,closed,"HMAC trans_5C is a string, causing a TypeError","type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60267, 
60266,closed,Socket closed prematurely in httplib for https,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60266, 
60260,closed,shadowed test names in std lib regression tests,"type-bug,tests", ,https://api.github.com/repos/python/cpython/issues/60260, 
60251,closed,Tools/freeze no longer works in Python 3,type-bug, ,https://api.github.com/repos/python/cpython/issues/60251, 
60250,closed,python -O does not find *.pyo files,"type-bug,interpreter-core,release-blocker", ,https://api.github.com/repos/python/cpython/issues/60250, 
60248,closed,xml.etree.ElementTree.Element: append method iterator param is broken,"type-bug,OS-mac,expert-XML", ,https://api.github.com/repos/python/cpython/issues/60248, 
60234,closed,xrange repr broken for large arguments,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/60234, 
60233,closed,pickle.dumps(xrange(sys.maxsize)) produces xrange(0),"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/60233, 
60232,closed,break in finally discards exception,"type-bug,docs", ,https://api.github.com/repos/python/cpython/issues/60232, 
60230,closed,csv.DictReader argument names documented incorrectly,"type-bug,docs,stdlib,easy,3.7", ,https://api.github.com/repos/python/cpython/issues/60230, 
60217,closed,small csv reader bug,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60217, 
60216,closed,pyexpat: Argument for UseForeignDTD should be optional,"type-bug,extension-modules,release-blocker", ,https://api.github.com/repos/python/cpython/issues/60216, 
60215,closed,"""in"" should be consistent with return value of __contains__","type-bug,docs,interpreter-core,easy,3.7", ,https://api.github.com/repos/python/cpython/issues/60215, 
60212,closed,[OS bug] DragonFly buildbot locale failures,type-bug, ,https://api.github.com/repos/python/cpython/issues/60212, 
60209,closed,smtplib.SMTP().sendmail() and rset(),"type-bug,expert-email", ,https://api.github.com/repos/python/cpython/issues/60209, 
60202,closed,Python GUI idle not working,"type-bug,expert-IDLE", ,https://api.github.com/repos/python/cpython/issues/60202, 
60199,closed,Windows: 3.3.0-rc2.msi: test_lzma fails,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/60199, 
60193,closed,Possible integer overflow of PyLong_AsLong() results,"type-bug,interpreter-core",integer overflow,https://api.github.com/repos/python/cpython/issues/60193, 
60189,closed,round() has wrong argument names,"type-bug,docs,easy", ,https://api.github.com/repos/python/cpython/issues/60189, 
60186,closed,asyncore.dispatcher does not handle windows socket error code correctly (namely WSAEWOULDBLOCK 10035),"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60186, 
60179,closed,Allow multiplying timedelta by Decimal,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60179, 
60176,closed,wrong error message for os.path.getsize,"type-bug,extension-modules", ,https://api.github.com/repos/python/cpython/issues/60176, 
60175,closed,Sporadic failure in test_dump_tracebacks_later_file (test_faulthandler),"type-bug,tests", ,https://api.github.com/repos/python/cpython/issues/60175, 
60174,closed,"ElementTree HTML serialization incorrect for <meta>, <param>","type-bug,stdlib,expert-XML", ,https://api.github.com/repos/python/cpython/issues/60174, 
60171,closed,Slaves don't seem to clean up their /tmp mess if a step fails.,"type-bug,build", ,https://api.github.com/repos/python/cpython/issues/60171, 
60170,closed,concurrent.futures: Executor.submit keyword arguments may not be called 'fn' (or 'self'),type-bug, ,https://api.github.com/repos/python/cpython/issues/60170, 
60165,closed,Missing return value in ``system_message``,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60165, 
60164,closed,logging.shutdown should cope with IO errors from handler.release methods,type-bug, ,https://api.github.com/repos/python/cpython/issues/60164, 
60160,closed,backreference to named group does not work,"type-bug,expert-regex", ,https://api.github.com/repos/python/cpython/issues/60160, 
60158,closed,No error checking after using of the wcsxfrm(),"type-bug,OS-windows,stdlib,3.7", ,https://api.github.com/repos/python/cpython/issues/60158, 
60156,closed,format(value) and value.__format__() behave differently with unicode format,"type-bug,docs", ,https://api.github.com/repos/python/cpython/issues/60156, 
60155,closed,string.Formatter returns str for empty unicode template,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60155, 
60154,closed,open() should not accept bool argument,"type-bug,expert-IO", ,https://api.github.com/repos/python/cpython/issues/60154, 
